date,ticker,agg_sent,agg_news,n_sent,n_news,sent_lo,sent_hi,news_lo,news_hi,low_n,combined,agg_earnings,actual_ret,momentum,window,ret_resid,sig_resid
2026-06-12,EICHERMOT.NS,-0.0934,0.4805,7,4,-0.7816,0.5475,-0.3774,1.0,True,0.19355,0.1759,0.0427379649890591,0.0342291371994343,jun-A,0.0328861199941419,0.047315625
2026-06-12,HEROMOTOCO.NS,0.6933,0.5507,12,8,0.27,0.841,0.0705,0.8965,False,0.622,0.1164,0.0123725267270171,0.0263909198875387,jun-A,0.0025206817320999,0.4757656249999999
2026-06-12,BAJAJ-AUTO.NS,0.1002,0.1726,10,7,-0.8445,0.8395,-0.1121,0.5843,False,0.1364,0.2171,-0.0119248732982212,-0.0269773738155095,jun-A,-0.0217767182931384,-0.009834375
2026-06-12,DIVISLAB.NS,0.4376,0.4805,8,4,-0.6664,0.7802,-0.6452,1.0,True,0.4590499999999999,0.0673,-0.0044441096715878,0.0022648346670692,jun-A,-0.014295954666505,0.3128156249999999
2026-06-12,TECHM.NS,0.1831,0.3525,8,5,-0.5797,0.6701,-0.2291,0.8414,False,0.2678,0.1374,-0.0025188746913863,-0.0366026618322379,jun-A,-0.0123707196863035,0.1215656249999999
2026-06-12,INDUSINDBK.NS,-0.7434,-0.1837,14,8,-0.9138,-0.3878,-0.8165,0.5175,False,-0.4635499999999999,0.0577,0.017278069485934,0.0138704553075661,jun-A,0.0074262244910168,-0.6097843749999999
2026-06-12,APOLLOHOSP.NS,-0.2528,0.0297,14,11,-0.8293,0.6202,-0.268,0.3157,False,-0.11155,,-0.0034714050364791,0.0233006201457042,jun-A,-0.0133232500313963,-0.257784375
2026-06-12,TATACONSUM.NS,0.6869,0.2938,8,5,-0.6293,0.8684,-0.206,0.8418,False,0.4903499999999999,0.1087,-0.0002724873000068,-0.0267044589178735,jun-A,-0.010124332294924,0.3441156249999999
2026-06-12,SBILIFE.NS,-0.0934,0.4805,7,4,-0.7935,0.5101,-0.6452,1.0,True,0.19355,0.0878,0.0313599062133644,-0.0430783300003875,jun-A,0.0215080612184472,0.047315625
2026-06-12,HDFCLIFE.NS,0.0907,0.2798,9,6,-0.7823,0.5175,-0.1935,0.6799,False,0.18525,,0.0465471944093336,-0.0346775636057,jun-A,0.0366953494144164,0.039015625
2026-06-12,SHRIRAMFIN.NS,-0.0934,0.4303,7,5,-0.7776,0.5364,-0.3268,0.9141,False,0.16845,-0.0088,0.047855920857482,0.0342792427515545,jun-A,0.0380040758625648,0.022215625
2026-06-12,BPCL.NS,-0.2393,0.087,13,9,-0.7706,0.5942,-0.2656,0.4718,False,-0.07615,0.0593,0.0272862570975951,0.0249152749271717,jun-A,0.0174344121026779,-0.222384375
